ticket_id,ticket_text,predicted_category,retrieved_sources,draft_response,chunks_retrieved,latency_classify_s,latency_retrieve_s,latency_generate_s,latency_total_s,cost_classify_usd,cost_generate_usd,cost_total_usd,cost_total_idr,true_sop,true_category,priority,status,correct,error
TKT-2605-0099,Missing SAP roles,erp_sap,SOP-005 | SOP-004 | SOP-010,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait masalah **missing SAP roles**.

Berdasarkan prosedur yang berlaku, kami tidak dapat langsung menambahkan role SAP ke akun Anda tanpa melalui proses audit dan persetujuan yang sesuai. Berikut langkah yang perlu Anda lakukan:

1. Saat Anda mendapatkan pesan error seperti ""You are not authorized to use transaction XXXX"", mohon untuk tidak menutup layar SAP Anda.
2. Ketik perintah **`//SU53`** di kotak perintah SAP pada jendela yang sama, lalu tekan Enter.
3. Ambil *screenshot* layar penuh dari laporan **Authorization Failure** yang muncul.
4. Lampirkan *screenshot* tersebut ke tiket ini.
5. Selanjutnya, mohon lampirkan juga email persetujuan (approval) dari Manager Anda dan Business Process Owner (BPO) modul terkait (misal BPO Finance, HR, atau Supply Chain) untuk penambahan hak akses T-Code tersebut.

Setelah kelengkapan dokumen tersebut kami terima, tiket Anda akan kami teruskan ke tim **SAP_Security_Admin** untuk proses penambahan role sesuai prosedur.

Apabila Anda memerlukan bantuan lebih lanjut dalam pengambilan screenshot SU53 atau persetujuan, silakan hubungi kami kembali.

Demikian informasi dari kami, semoga membantu. Kami siap membantu jika ada pertanyaan lain.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-005, SOP-004, SOP-010]",3,0.476,0.208,3.602,4.286,4.59e-05,0.0011812,0.0012271,20.2472,SOP-005,erp_sap,Low,Escalated,1,
TKT-2605-0100,Cannot connect to internal network via VPN,vpn_issue,SOP-001 | SOP-001 | SOP-GENERAL,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait kendala koneksi VPN ke jaringan internal.

Berikut langkah-langkah yang dapat Bapak/Ibu coba untuk mengatasi masalah koneksi VPN menggunakan FortiClient:

1. Pastikan perangkat Bapak/Ibu sudah terinstal dan terkonfigurasi dengan benar sesuai panduan:
   - Gunakan aplikasi **FortiClient** dengan konfigurasi VPN:
     - Connection Name: `Mitsubishi Corp VPN`
     - Remote Gateway: `vpn.mitsubishi.co.id`
     - Port: `443` (alternatif `10443` jika port 443 diblokir)
     - Aktifkan opsi **Enable Single Sign On (SSO) for VPN Tunnel**
2. Verifikasi bahwa akun Active Directory (AD) Bapak/Ibu dalam status aktif dan tidak terkunci. Jika terkunci, kami dapat membantu membuka kunci akun tersebut.
3. Pastikan akun Bapak/Ibu sudah tergabung dalam grup keamanan `VPN-Remote-Access` di Entra ID. Jika belum, kami akan koordinasikan persetujuan manajer untuk penambahan grup.
4. Jika muncul error ""Credential or SSL VPN Configuration is wrong"" (-14), periksa kembali username dan password Microsoft 365 serta pastikan MFA sudah disetujui di ponsel.
5. Jika koneksi VPN tersambung namun terputus pada 40% atau 80%, lakukan:
   - Ubah setting transport dari `IPsec` ke `SSL VPN` di FortiClient.
   - Bersihkan cache TLS Windows dengan membuka **inetcpl.cpl**, tab *Advanced*, lalu klik *Restore advanced settings*.
6. Jika VPN terhubung tapi tidak bisa akses SAP atau intranet, buka Command Prompt dan jalankan perintah:
   ```
   ipconfig /flushdns
   ```
   Kemudian coba ping ke `sap-prod.mitsubishi.local`. Jika tidak berhasil (Request Timed Out), masalah perlu eskalasi ke tim Network Security Level 2.

Apabila setelah langkah-langkah di atas masalah masih belum teratasi, tiket ini akan kami teruskan ke tim IT Level 2 untuk penanganan lebih lanjut.

Silakan informasikan jika Bapak/Ibu membutuhkan bantuan lebih lanjut atau ada kendala lain yang perlu kami bantu.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-001, SOP-GENERAL]",3,0.402,0.315,6.459,7.175,4.59e-05,0.0014168,0.0014627,24.1345,SOP-001,vpn_issue,High,In Progress,1,
TKT-2605-0101,Immediate offboarding request,offboarding,SOP-011 | SOP-010 | SOP-008,"Yth. Bapak/Ibu,

Terima kasih atas tiket offboarding dengan permintaan immediate offboarding. Berikut adalah langkah-langkah yang akan kami lakukan sesuai prosedur **SOP-011** untuk kasus immediate termination:

1. Segera melakukan **Disable Account** di Active Directory Users and Computers (ADUC) tanpa menunggu jam kerja.
2. Melakukan **Block Sign-in** pada portal Microsoft 365 Admin untuk akun pengguna tersebut.
3. Jika perangkat laptop diduga dibawa kabur atau berisiko tinggi, kami akan melakukan **Remote Wipe** melalui portal Intune.
4. Menutup seluruh akses VPN dan SAP dalam waktu maksimal 15 menit sesuai SLA.
   
Proses ini dilakukan untuk memastikan keamanan data perusahaan dan mencegah kebocoran informasi yang berpotensi terjadi akibat pelanggaran atau fraud.

Apabila terdapat kebutuhan tambahan terkait perangkat atau aset IT, kami akan koordinasikan lebih lanjut sesuai SOP terkait.

Silakan hubungi kami kembali jika ada pertanyaan atau kebutuhan bantuan lainnya.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-011, SOP-010, SOP-008]",3,0.566,0.2,3.366,4.131,4.56e-05,0.000942,0.0009876,16.2954,SOP-011,offboarding,High,Closed,1,
TKT-2605-0102,How to map floor 5 printer,hardware_request,SOP-007 | SOP-009 | SOP-008,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI. Berikut adalah langkah-langkah untuk melakukan **mapping printer jaringan lantai 5** di lingkungan Mitsubishi:

1. Pastikan perangkat Anda terhubung ke jaringan kantor, baik melalui kabel LAN atau Corporate WiFi. Jika Anda sedang WFH dan menggunakan VPN, pencetakan biasanya diblokir kecuali ada pengecualian IP.
2. Tekan tombol **Windows + R** pada keyboard Anda, kemudian ketik alamat print server lokal sesuai cabang Anda. Contoh untuk Head Office Jakarta:  
   `\\print-jkt.mitsubishi.local`
3. Tekan **Enter**, maka akan muncul jendela Explorer yang menampilkan daftar printer yang tersedia.
4. Cari nama printer yang tertera pada stiker fisik printer lantai 5, misalnya:  
   `PRT-JKT-FLOOR5-COLOR`
5. Klik kanan pada printer tersebut, lalu pilih **Connect**.
6. Driver printer akan terunduh dan terinstal secara otomatis.
7. Setelah itu, Anda dapat membuka **Control Panel** -> **Devices and Printers** dan mengatur printer tersebut sebagai **Default Printer** jika diperlukan.

Apabila Anda mengalami kendala seperti dokumen yang tidak tercetak, silakan lakukan pembatalan semua job di antrean printer dan clear print spooler dengan perintah berikut di Command Prompt (Administrator):  
- `net stop spooler`  
- Hapus file di folder `C:\Windows\System32\spool\PRINTERS`  
- `net start spooler`

Jika masalah masih berlanjut dan bukan disebabkan oleh OS atau jaringan, silakan eskalasikan ke tim **IT Support Onsite (Level 2)** untuk pengecekan fisik printer.

Semoga panduan ini membantu. Jika ada pertanyaan lebih lanjut atau kendala lain, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-007, SOP-009, SOP-008]",3,1.95,0.256,5.462,7.668,4.59e-05,0.0012856,0.0013315,21.9698,SOP-007,hardware_request,Low,In Progress,1,
TKT-2605-0103,Forgot windows laptop password,password_reset,SOP-003 | SOP-002 | SOP-004,"Halo,

Terima kasih telah menghubungi IT Helpdesk BSI. Mengenai lupa password laptop Windows Anda, berikut langkah yang dapat kami sarankan sesuai prosedur yang berlaku:

1. Silakan coba lakukan **Self-Service Password Reset (SSPR)** terlebih dahulu dengan mengakses tautan berikut:  
   **https://passwordreset.microsoftonline.com/**  
2. Masukkan email Anda dan isi Captcha yang tersedia.  
3. Pilih metode verifikasi yang tersedia, seperti SMS ke nomor HP terdaftar atau Approval via Microsoft Authenticator.  
4. Jika Anda belum mendaftarkan MFA atau kehilangan akses ke metode verifikasi tersebut, kami akan membantu melakukan reset password secara manual.  

Untuk reset manual oleh agen IT:  
1. Kami akan membuka **Active Directory Users and Computers (ADUC)** dan mencari akun Anda.  
2. Melakukan reset password dengan format temporary password perusahaan: `Mitsu[Bulan][Tahun]!@#` (contoh: MitsuAgustus2026!@#).  
3. Password sementara ini akan kami berikan melalui jalur komunikasi yang aman (telepon atau chat ke atasan Anda).  
4. Anda diwajibkan mengganti password tersebut saat login berikutnya.

Mohon konfirmasi apakah Anda sudah mencoba SSPR dan apakah Anda memiliki akses ke metode verifikasi MFA. Jika belum, kami siap membantu reset manual sesuai prosedur di atas.

Apabila ada kendala lain atau butuh bantuan lebih lanjut, jangan ragu untuk menghubungi kami kembali.

Terima kasih.

[Sumber SOP: SOP-003, SOP-002, SOP-004]",3,27.879,0.219,3.507,31.605,4.56e-05,0.0012776,0.0013232,21.8328,SOP-003,password_reset,Medium,Open,1,
TKT-2605-0104,AD password reset request,password_reset,SOP-003 | SOP-002 | SOP-004,"Halo,

Terima kasih telah menghubungi IT Helpdesk BSI. Berikut adalah prosedur untuk melakukan reset password Active Directory (AD) Anda:

1. Kami sarankan Anda terlebih dahulu mencoba menggunakan **Self-Service Password Reset (SSPR)** dengan langkah berikut:  
   - Akses ke https://passwordreset.microsoftonline.com/  
   - Masukkan email dan isi Captcha.  
   - Pilih metode verifikasi, baik melalui SMS ke nomor HP terdaftar atau approval via Microsoft Authenticator.  

2. Jika Anda tidak dapat menggunakan SSPR karena MFA belum terdaftar atau kehilangan HP, kami akan melakukan reset manual. Prosedurnya adalah:  
   - Kami akan membuka console **Active Directory Users and Computers (ADUC)**.  
   - Mencari user Anda pada OU yang bersangkutan.  
   - Melakukan klik kanan pada user dan pilih **Reset Password**.  
   - Memberikan *Temporary Password* dengan format standar perusahaan: `Mitsu[Bulan][Tahun]!@#` (contoh: MitsuAgustus2026!@#).  
   - Kami akan memastikan opsi **""User must change password at next logon""** dicentang.  
   - Jika akun Anda terkunci, kami juga akan mencentang opsi **""Unlock the user's account""**.  
   - Temporary password akan kami sampaikan melalui jalur komunikasi yang aman, seperti telepon atau chat ke atasan Anda, dan tidak melalui email pribadi kecuali ada persetujuan dari HR.  

Mohon informasikan jika Anda sudah mencoba SSPR atau jika Anda memerlukan bantuan reset manual agar kami dapat segera membantu.  

Jika ada pertanyaan lebih lanjut atau kendala lain, silakan hubungi kami kembali.

Terima kasih.

[Sumber SOP: SOP-003, SOP-002, SOP-004]",3,1.177,0.318,4.904,6.4,4.56e-05,0.001356,0.0014016,23.1264,SOP-003,password_reset,Medium,Resolved,1,
TKT-2605-0105,MITSUBISHI-CORP wifi dropping,wifi_network,SOP-013 | SOP-001 | SOP-007,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Support BSI terkait masalah koneksi WiFi pada SSID **MITSUBISHI-CORP** yang sering terputus.

Berikut langkah-langkah yang dapat dilakukan untuk mengatasi masalah ini:

1. Pastikan perangkat yang digunakan adalah laptop resmi dari perusahaan, karena SSID **MITSUBISHI-CORP** hanya mengizinkan perangkat perusahaan (BYOD tidak diperbolehkan).
2. Jika laptop gagal terhubung dengan pesan error seperti *Can't connect to this network*, kemungkinan besar sertifikat mesin (Machine Certificate) sudah kedaluwarsa atau hilang.
3. Untuk memperbaikinya, silakan lakukan:
   - Hubungkan laptop ke jaringan LAN menggunakan kabel.
   - Buka **Command Prompt** dan jalankan perintah:  
     `gpupdate /force`  
     untuk memaksa pembaruan grup kebijakan.
   - Buka aplikasi **certlm.msc**, masuk ke folder *Personal* -> *Certificates*, dan pastikan terdapat sertifikat dengan nama PC yang diterbitkan oleh **Mitsubishi Internal CA**.
4. Jika sertifikat tersebut tidak ditemukan, silakan jalankan proses auto-enrollment sertifikat atau segera hubungi tim **IT Level 2 Network** untuk penanganan lebih lanjut.

Apabila setelah langkah-langkah di atas masalah masih terjadi, kami sarankan untuk mengeskalasi tiket ini ke tim **Level 2 Network Security** dengan melampirkan informasi berikut: username, IP publik pengguna, log FortiClient (ekspor ke file .txt), dan timestamp kejadian.

Semoga panduan ini membantu menyelesaikan masalah WiFi Anda. Jika ada pertanyaan atau kendala lain, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
Tim IT Support BSI

[Sumber SOP: SOP-013, SOP-001, SOP-007]",3,1.041,0.209,9.371,10.621,4.62e-05,0.0011888,0.001235,20.3775,SOP-013,wifi_network,Medium,Escalated,1,
TKT-2605-0106,User locked by administrator in SAP,erp_sap,SOP-004 | SOP-005 | SOP-011,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait masalah akun SAP yang terkunci oleh administrator.

Berdasarkan informasi yang Anda sampaikan dan sesuai dengan prosedur pada SOP-004, berikut langkah-langkah yang akan kami lakukan untuk menangani akun SAP yang terkunci manual oleh administrator:

1. Kami akan membuka aplikasi **SAP Logon** dan masuk ke sistem Production (misal: P01).
2. Jalankan T-Code: **SU01**.
3. Masukkan SAP User ID Anda pada kolom yang tersedia.
4. Klik ikon **Lock/Unlock** (gambar gembok) untuk melihat status akun.
5. Jika akun terkunci karena di-lock manual oleh administrator, kami akan melakukan **unlock** pada akun Anda.
6. Setelah proses unlock selesai, kami akan menginformasikan kepada Anda agar dapat mencoba login kembali.

Apabila setelah proses ini Anda masih mengalami kendala, atau jika ada kebutuhan akses khusus yang memerlukan penanganan lebih lanjut, kami akan eskalasi ke tim `SAP_Basis_L2`.

Mohon informasikan jika Anda membutuhkan reset password SAP, kami juga dapat membantu dengan prosedur reset password menggunakan password awal standar `Init123456!`.

Jika ada pertanyaan atau kendala lain, silakan hubungi kami kembali. Kami siap membantu.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-004, SOP-005, SOP-011]",3,0.417,0.194,20.472,21.083,4.62e-05,0.001168,0.0012142,20.0343,SOP-004,erp_sap,Medium,Closed,1,
TKT-2605-0107,Not receiving MFA prompt,mfa_reset,SOP-002 | SOP-003 | SOP-004,"Halo Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI. Terkait kendala Anda yang tidak menerima prompt MFA (Multi-Factor Authentication), kami akan membantu melakukan reset token MFA Anda dengan prosedur berikut:

1. Untuk keamanan, kami perlu melakukan verifikasi identitas Anda terlebih dahulu. Mohon siapkan salah satu dari metode verifikasi berikut:
   - Panggilan video melalui Teams atau Zoom, dengan menyalakan kamera dan menunjukkan ID Card/Badge karyawan Mitsubishi.
   - Verifikasi melalui atasan langsung Anda yang terdaftar di Workday/AD, kami akan menghubungi beliau untuk konfirmasi.
   - Verifikasi data rahasia dengan menyebutkan NIK, tanggal lahir, dan departemen Anda.

2. Setelah verifikasi berhasil, kami akan melakukan reset MFA melalui **Entra ID Admin Center**:
   - Login ke https://entra.microsoft.com.
   - Pilih menu **Users** > **All users**, cari nama atau email Anda.
   - Klik profil Anda, lalu pilih **Authentication methods**.
   - Klik **Require re-register multifactor authentication** dan hapus perangkat lama yang terdaftar.

3. Setelah reset, silakan buka browser dalam mode Incognito, akses portal.office.com, dan login menggunakan email serta password Anda. Anda akan diminta untuk mengatur ulang Microsoft Authenticator.

Jika Anda membutuhkan panduan lebih lanjut atau mengalami kendala saat proses ini, silakan balas tiket ini. Kami siap membantu.

Terima kasih atas perhatian dan kerjasamanya.

Salam,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-002, SOP-003, SOP-004]",3,0.587,0.205,4.245,5.037,4.6e-05,0.0013004,0.0013464,22.2156,SOP-002,mfa_reset,High,Escalated,1,
TKT-2605-0108,Laptop keyboard broken,hardware_request,SOP-008 | SOP-009 | SOP-004,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait masalah keyboard laptop yang rusak. Berikut prosedur penanganan permintaan penggantian hardware sesuai SOP yang berlaku:

1. Kami akan melakukan verifikasi alasan pengajuan penggantian keyboard laptop Anda.
2. Karena ini termasuk kategori penggantian perangkat (replacement), diperlukan **approval dari Manager langsung** dan **IT Asset Manager**.
3. Setelah approval diterima, tiket akan diteruskan ke tim **IT_Asset_Management** untuk menyiapkan unit pengganti, termasuk proses imaging OS menggunakan Autopilot/SCCM.
4. Kami akan mengatur jadwal pengambilan perangkat baru di IT Lounge atau pengiriman melalui kurir asuransi jika Anda berada di luar kota.
5. Jika penggantian laptop dilakukan, Anda wajib mengembalikan perangkat lama dalam waktu maksimal 7 hari setelah menerima yang baru. Jika tidak, akun Anda akan ditangguhkan sementara.

Mohon untuk menunggu konfirmasi approval dari atasan Anda. Jika ada pertanyaan lebih lanjut atau membutuhkan bantuan lainnya, silakan hubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-008, SOP-009, SOP-004]",3,0.948,0.322,3.247,4.518,4.55e-05,0.0010536,0.0010991,18.1351,SOP-008,hardware_request,Medium,Resolved,1,
TKT-2605-0109,Emails stuck in outbox,email_issue,SOP-006 | SOP-001 | SOP-007,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Support BSI terkait kendala email yang tertahan di Outbox. Berikut langkah-langkah yang dapat dilakukan untuk mengatasi masalah tersebut berdasarkan SOP kami:

1. Pastikan koneksi internet Anda aktif dan stabil. Jika sedang WFH, pastikan VPN tersambung jika mengakses resource internal meskipun Exchange Online tidak wajib menggunakan VPN.
2. Coba restart aplikasi **Microsoft Outlook** Anda.
3. Jika masalah masih berlanjut, silakan gunakan tool **Microsoft Support and Recovery Assistant (SaRA)** untuk diagnosis dan perbaikan otomatis.
4. Jika masalah terkait cache, lakukan rebuild file OST dengan cara:
   - Tutup Outlook.
   - Buka folder `C:\Users\<username>\AppData\Local\Microsoft\Outlook`.
   - Ubah nama file `<email>.ost` menjadi `<email>.ost.old`.
   - Buka kembali Outlook dan biarkan aplikasi mengunduh ulang data email Anda (proses ini dapat memakan waktu lama, pastikan koneksi internet cepat).

Apabila langkah-langkah di atas belum dapat menyelesaikan masalah, tiket ini memerlukan penanganan lebih lanjut oleh tim IT Level 2.

Silakan informasikan jika ada kendala lain atau butuh bantuan lebih lanjut.

Salam hormat,  
Tim IT Support BSI

[Sumber SOP: SOP-006, SOP-001, SOP-007]",3,30.03,0.32,3.059,33.409,4.57e-05,0.001004,0.0010497,17.32,SOP-006,email_issue,Medium,Escalated,1,
